temperature,relative_humidity,wind_speed,apparent_temperature,activity_level,exposure_duration,cooling_access,age_group,risk_score,risk_class
34.0,36.2,12.4,33.9,2,1,2,3,55.2,1
23.1,81.9,34.6,21.1,1,1,2,2,16.0,0
26.7,63.1,4.0,29.2,3,1,2,2,43.9,1
18.0,85.2,20.9,16.0,1,2,1,2,6.9,0
38.0,58.3,9.8,44.8,2,1,3,2,77.1,2
47.5,33.9,6.9,54.3,3,2,3,1,100.0,3
24.4,69.4,25.8,22.4,2,1,2,3,30.0,0
18.5,92.5,13.8,18.3,1,2,2,1,11.5,0
31.1,58.3,29.9,29.9,3,1,2,2,45.5,1
18.6,24.5,17.6,16.6,2,2,1,1,12.0,0
40.5,49.2,31.3,42.7,1,1,3,2,64.8,2
35.9,18.5,18.0,33.9,2,3,2,3,65.4,2
42.6,44.9,11.9,48.8,1,1,2,1,65.3,2
31.1,53.2,12.4,32.6,2,1,3,1,46.4,1
36.3,41.5,9.1,38.8,2,2,2,1,55.6,1
29.7,58.3,24.6,28.9,1,2,2,2,37.6,1
20.9,80.9,9.6,21.6,1,1,3,3,29.5,0
24.5,28.3,29.4,22.5,3,1,2,2,40.0,1
37.8,90.7,32.7,47.0,1,2,2,3,72.9,2
31.9,27.6,27.5,29.9,2,2,1,2,37.7,1
27.6,69.0,20.3,28.0,1,2,1,2,26.8,0
27.4,47.5,34.3,25.4,1,1,1,1,16.6,0
28.1,19.2,30.1,26.1,1,1,1,2,18.6,0
40.9,66.1,13.8,51.0,1,1,2,2,74.0,2
40.0,24.0,28.1,38.0,2,1,1,3,52.5,1
26.7,87.1,8.7,31.0,1,1,2,2,34.7,0
21.7,32.4,4.7,19.7,2,2,1,2,28.2,0
30.8,18.0,17.7,28.8,2,1,3,1,38.0,1
41.8,53.4,17.7,48.6,1,3,2,2,80.5,2
31.4,39.5,12.8,30.9,2,3,2,2,55.8,1
42.2,55.9,5.4,52.4,2,1,2,2,80.6,2
32.9,73.8,16.6,37.8,1,1,3,2,59.5,1
20.0,39.8,8.9,18.0,1,2,2,3,21.2,0
47.2,42.3,22.1,53.8,2,2,2,1,83.5,3
34.0,59.3,17.8,36.9,2,2,1,3,57.6,1
39.1,58.2,15.5,45.5,2,3,1,2,73.1,2
26.3,90.0,27.6,27.1,1,2,3,2,40.8,1
31.1,59.9,30.9,30.0,3,3,1,2,51.3,1
28.5,56.6,33.2,26.5,2,3,1,1,32.2,0
39.9,63.7,31.6,45.1,3,3,3,2,97.0,3
34.2,66.1,31.9,35.7,2,1,1,2,43.0,1
47.0,89.0,28.8,59.0,2,2,1,2,91.8,3
44.2,56.8,14.9,54.5,2,1,2,2,86.4,3
40.6,82.9,5.8,52.6,1,1,3,2,84.1,3
34.2,37.0,32.2,32.2,2,3,1,2,47.8,1
43.3,60.8,29.9,51.0,3,1,2,2,83.2,3
22.4,83.9,32.5,20.4,2,1,2,1,20.4,0
33.1,75.1,26.9,36.4,2,2,2,2,57.2,1
23.9,68.9,2.7,26.1,2,1,1,2,33.9,0
34.0,83.2,34.5,37.8,1,2,1,1,42.1,1
39.7,18.4,3.9,39.3,2,3,2,3,75.2,2
27.8,85.3,11.9,32.0,2,1,1,2,37.5,1
38.9,78.0,18.4,49.2,1,1,3,1,69.1,2
36.0,60.5,8.9,42.1,1,2,2,2,58.6,1
34.3,93.0,34.2,40.2,3,1,1,3,64.2,2
37.5,83.9,29.1,45.6,1,1,1,2,55.3,1
44.3,23.1,11.6,45.1,1,2,1,1,52.9,1
32.6,51.6,30.2,31.1,2,1,2,2,43.5,1
18.1,88.1,11.7,17.8,2,1,1,1,6.9,0
19.0,23.4,35.0,17.0,2,3,2,2,27.7,0
34.1,80.5,32.3,38.0,2,1,3,3,71.6,2
34.4,25.8,34.3,32.4,1,1,2,2,38.8,1
46.0,55.7,5.4,58.0,2,2,2,2,95.1,3
41.8,89.1,21.0,53.8,2,1,2,2,82.8,3
40.7,88.4,30.4,52.7,2,2,1,1,72.2,2
26.3,64.1,17.0,26.2,1,1,3,1,28.6,0
39.2,81.5,27.3,48.8,2,3,1,2,75.4,2
18.6,92.4,28.6,16.6,3,3,2,2,39.0,1
43.2,80.7,27.6,55.2,2,1,1,2,76.9,2
20.0,54.5,20.1,18.0,2,2,3,2,32.9,0
25.0,47.4,27.1,23.0,2,3,1,2,31.2,0
21.4,91.1,8.4,23.4,3,3,3,1,49.6,1
21.8,25.7,10.7,19.8,1,1,1,2,10.7,0
44.8,63.9,25.9,55.7,1,1,1,2,77.3,2
20.0,19.5,24.8,18.0,2,3,1,2,26.3,0
41.4,82.2,23.2,53.4,1,1,2,1,72.7,2
37.0,26.6,26.8,35.0,2,1,2,2,46.5,1
47.5,84.2,21.0,59.5,1,1,1,2,80.4,2
27.0,26.5,11.6,25.0,1,3,2,2,35.6,0
42.9,19.1,8.3,42.7,1,1,2,2,57.0,1
32.2,26.9,15.2,30.200000000000003,2,1,3,1,47.2,1
41.4,33.9,31.5,40.1,2,1,2,1,55.5,1
46.8,61.7,2.3,58.8,2,2,1,1,87.5,3
41.9,92.3,2.9,53.9,2,2,1,2,85.9,3
19.0,51.1,7.3,17.3,1,2,1,1,5.0,0
37.7,54.6,8.1,43.8,1,3,1,3,68.1,2
41.2,74.5,28.1,51.0,3,1,1,3,88.2,3
18.2,35.5,10.1,16.2,1,3,3,2,27.1,0
26.8,77.9,31.8,25.6,1,1,2,1,19.7,0
35.6,75.4,6.7,44.7,2,3,2,2,81.5,3
27.2,80.9,28.3,27.3,2,1,2,2,38.2,1
28.6,22.5,32.5,26.6,2,1,2,3,43.7,1
39.6,16.9,34.0,37.6,1,3,3,2,65.1,2
19.1,23.5,21.0,17.1,1,3,2,3,27.1,0
20.7,79.4,19.8,19.2,2,2,1,2,18.6,0
32.4,49.2,31.0,30.4,3,2,1,2,48.7,1
48.0,87.6,18.5,60.0,1,1,1,2,77.2,2
47.3,93.1,5.6,59.3,1,1,3,1,89.7,3
31.1,18.5,15.3,29.1,2,2,3,2,54.5,1
36.2,73.4,6.2,45.5,1,1,1,2,53.9,1
33.3,36.6,33.2,31.299999999999997,1,1,1,3,32.2,0
23.6,72.2,2.3,26.1,1,1,2,2,27.7,0
46.2,26.9,2.5,50.7,3,1,1,2,80.3,2
33.6,34.9,11.6,33.3,2,1,1,1,35.7,0
18.1,56.3,20.9,16.1,2,3,1,1,16.7,0
46.6,83.0,14.7,58.6,2,2,3,1,100.0,3
32.8,89.7,26.5,38.3,2,2,2,2,62.3,2
29.6,58.3,26.2,28.5,1,3,3,3,51.4,1
44.0,58.8,17.8,54.1,1,1,1,3,77.7,2
33.5,69.7,10.2,39.4,1,1,3,3,56.4,1
20.5,22.7,31.1,18.5,1,2,2,2,18.7,0
40.8,92.0,12.2,52.8,3,1,1,3,91.6,3
18.4,44.0,12.7,16.4,1,1,1,2,5.3,0
25.5,61.6,25.2,23.5,3,1,1,1,24.7,0
19.8,26.0,31.1,17.8,2,3,2,2,34.1,0
45.6,67.2,18.9,57.6,2,2,3,1,100.0,3
44.7,26.3,19.5,45.1,2,1,1,2,63.0,2
45.4,66.0,8.4,57.4,1,3,1,3,94.3,3
18.5,38.6,7.3,16.5,1,2,3,2,20.7,0
38.6,90.1,22.7,50.5,2,3,1,1,81.2,3
38.0,86.4,5.8,50.0,1,1,1,1,57.1,1
20.6,59.9,19.2,18.6,2,1,2,2,21.3,0
23.3,93.7,6.2,26.9,2,3,2,2,50.6,1
25.9,57.6,14.4,25.4,2,1,2,2,35.9,0
42.4,86.3,32.1,54.4,2,1,2,3,90.0,3
22.3,50.2,34.6,20.3,3,1,3,1,35.6,0
36.7,41.6,2.2,40.7,2,2,2,2,66.5,2
22.5,33.8,20.4,20.5,2,1,2,1,16.6,0
46.2,75.5,26.7,58.2,1,1,3,2,94.3,3
43.4,71.3,14.8,55.4,1,2,2,1,80.1,2
21.9,93.7,33.6,19.9,2,1,3,3,30.8,0
26.1,64.9,17.6,25.9,3,2,2,2,50.0,1
28.8,17.9,34.2,26.8,1,2,2,2,33.4,0
25.1,84.1,28.8,24.3,1,1,2,2,24.7,0
29.4,27.2,5.6,28.0,1,2,2,2,35.8,0
28.7,61.0,7.7,31.1,3,2,1,2,48.2,1
42.6,76.3,5.3,54.6,2,1,1,2,76.1,2
18.1,68.5,9.7,16.9,1,2,2,2,15.5,0
43.9,79.5,25.9,55.9,2,1,3,2,97.8,3
44.0,16.5,29.9,42.0,3,3,1,1,71.1,2
44.3,39.9,23.7,47.8,1,3,1,3,77.5,2
27.3,74.5,19.4,28.4,1,3,2,1,39.4,1
39.9,84.8,14.7,51.9,3,1,1,2,84.2,3
42.8,64.8,32.1,50.8,1,1,1,3,70.7,2
24.3,88.5,17.7,25.7,1,1,2,2,23.5,0
37.6,48.2,27.8,38.5,1,2,1,3,51.4,1
40.8,90.2,24.6,52.8,2,2,1,2,84.6,3
43.4,65.9,29.1,52.8,1,1,1,1,64.7,2
24.2,50.0,9.4,23.3,2,2,1,3,30.0,0
43.1,56.8,2.1,54.9,1,1,2,2,77.1,2
32.0,90.6,5.5,41.1,1,2,1,2,54.0,1
44.8,69.1,31.0,56.3,2,3,1,2,93.7,3
21.6,30.8,13.2,19.6,1,1,2,3,20.1,0
41.9,58.8,24.2,49.0,2,1,1,3,73.6,2
33.0,16.2,23.5,31.0,2,1,2,1,43.0,1
22.9,80.9,14.9,23.4,1,3,2,2,29.2,0
34.5,82.8,10.6,43.3,2,1,3,2,70.9,2
38.7,34.7,30.0,36.7,3,1,2,3,68.8,2
22.3,40.7,26.3,20.3,3,3,3,2,56.9,1
24.5,44.1,34.3,22.5,3,2,2,3,47.3,1
22.7,82.9,25.2,21.3,2,2,3,2,37.8,1
33.1,32.6,2.3,34.1,3,2,2,3,72.8,2
42.4,40.3,9.5,47.6,1,1,1,2,55.3,1
34.5,46.1,11.6,36.5,2,1,2,3,61.7,2
43.9,33.6,20.1,46.0,1,1,3,3,73.9,2
25.8,94.5,18.2,28.6,3,2,2,3,61.0,2
27.6,34.7,13.1,25.6,2,3,1,2,41.1,1
32.8,79.6,6.4,40.6,2,2,2,1,62.9,2
28.9,27.4,30.2,26.9,2,2,3,2,49.4,1
22.6,77.9,16.4,22.4,2,3,2,2,42.4,1
31.9,26.3,13.8,29.9,2,1,1,3,37.1,1
42.2,75.4,17.9,54.2,3,2,2,2,99.7,3
24.5,53.9,12.1,23.6,1,1,1,2,17.2,0
33.1,40.9,17.1,32.6,1,1,2,2,34.0,0
41.1,46.6,19.4,45.3,3,3,1,2,81.9,3
30.5,35.1,2.3,31.1,2,1,1,2,37.3,1
20.0,81.8,8.8,20.6,1,2,3,2,28.5,0
36.1,32.4,19.5,34.7,2,3,2,2,62.7,2
38.2,17.4,10.7,36.2,3,2,1,2,61.5,2
41.4,77.2,10.6,53.4,1,1,2,3,84.2,3
41.2,52.9,21.1,46.8,2,3,1,3,80.1,2
18.3,30.3,23.7,16.3,1,1,2,2,9.8,0
44.5,55.0,13.2,54.8,1,1,1,2,75.9,2
33.8,26.8,8.0,32.9,1,1,3,2,46.6,1
24.2,19.8,7.8,22.2,3,1,1,2,31.0,0
37.5,54.2,22.0,40.7,3,1,1,2,57.8,1
22.7,85.6,14.3,23.7,1,3,2,2,35.8,0
21.1,49.0,21.1,19.1,1,3,1,1,14.3,0
23.4,48.1,33.7,21.4,2,2,1,3,29.7,0
26.1,81.3,4.0,30.4,2,3,2,3,63.1,2
40.8,88.7,28.6,52.8,1,3,2,2,89.5,3
46.2,38.3,8.5,53.4,1,3,1,3,83.3,3
29.3,32.9,5.7,28.6,3,1,1,2,45.6,1
18.2,32.8,20.6,16.2,2,2,1,1,10.0,0
44.4,64.3,22.2,55.7,3,1,2,2,94.8,3
39.0,94.3,18.3,51.0,2,1,3,1,80.6,2
29.6,42.8,3.6,30.7,3,2,2,1,49.5,1
29.9,41.5,7.7,30.2,3,2,1,3,55.1,1
35.6,36.2,26.7,33.6,2,1,2,2,46.1,1
18.1,74.9,34.8,16.1,2,3,1,1,16.0,0
18.3,72.2,5.4,18.2,3,3,2,1,36.1,1
41.3,90.6,31.1,53.3,1,1,1,2,63.2,2
19.0,33.0,31.7,17.0,1,1,1,1,5.0,0
19.2,79.8,31.9,17.2,3,1,3,1,30.6,0
44.5,33.1,13.1,48.1,1,2,3,2,76.7,2
34.6,59.8,24.9,36.6,1,1,2,1,42.1,1
22.9,83.0,15.0,23.6,1,1,1,2,12.7,0
34.2,66.6,6.0,40.8,3,2,2,1,73.4,2
44.4,19.6,27.7,42.4,2,1,3,2,66.3,2
21.5,34.4,18.4,19.5,1,1,1,2,5.0,0
22.8,87.5,14.7,23.9,2,3,2,2,44.5,1
47.6,22.8,6.4,50.5,1,1,1,2,62.2,2
25.0,47.1,33.2,23.0,3,1,1,2,24.4,0
25.6,23.2,31.9,23.6,2,3,2,2,41.8,1
41.0,17.1,20.8,39.0,1,2,2,2,57.2,1
23.7,71.4,4.1,25.8,2,3,1,2,37.6,1
26.1,72.6,6.6,28.9,2,1,1,3,34.9,0
45.5,51.9,6.6,57.0,2,3,1,2,94.9,3
43.8,27.3,5.1,46.9,2,2,1,2,68.5,2
41.7,62.3,26.3,49.1,3,1,2,2,89.2,3
30.9,65.7,29.4,30.8,1,1,1,1,20.3,0
28.6,43.6,22.4,26.6,1,1,2,2,25.8,0
46.8,37.0,31.2,49.5,1,2,2,2,70.1,2
34.2,92.8,12.6,44.2,2,2,1,2,65.3,2
18.5,55.6,15.1,16.5,1,2,1,2,9.2,0
44.2,74.0,4.6,56.2,2,1,1,1,81.0,3
28.5,75.4,19.6,30.3,1,2,3,2,47.5,1
31.4,59.2,8.2,34.8,2,3,2,1,49.7,1
46.4,78.4,10.1,58.4,1,1,2,2,85.5,3
37.7,46.6,29.4,38.0,2,1,1,2,45.7,1
42.9,42.4,29.7,45.1,3,1,1,1,66.6,2
18.6,33.5,4.5,16.6,2,1,1,2,7.4,0
24.0,64.5,6.4,25.1,1,1,1,2,17.6,0
19.4,92.2,32.7,17.4,1,1,1,2,5.0,0
30.0,88.9,26.7,33.2,3,1,3,3,66.0,2
33.8,90.2,2.3,45.0,2,1,1,2,62.7,2
20.7,81.1,23.7,18.7,3,2,1,3,34.1,0
18.4,89.9,22.4,16.4,1,1,2,1,6.6,0
24.0,22.9,13.5,22.0,3,1,3,1,38.4,1
44.8,56.9,17.7,55.1,2,3,1,3,99.3,3
24.3,35.1,11.6,22.3,2,1,1,2,22.8,0
28.2,55.9,16.6,28.0,3,3,2,2,58.9,1
23.7,39.0,8.0,21.9,3,1,1,2,28.2,0
32.9,32.5,13.4,31.6,2,2,2,2,49.5,1
25.7,60.6,34.9,23.7,1,3,2,2,35.0,0
22.1,59.8,3.4,22.7,2,1,2,2,33.2,0
26.0,67.2,34.3,24.0,1,1,2,2,25.0,0
46.3,29.0,14.9,49.2,1,1,2,1,61.3,2
41.9,61.5,9.3,52.6,2,1,2,2,84.3,3
40.1,38.5,17.0,42.2,3,2,1,2,67.6,2
29.9,45.0,19.9,28.3,2,2,3,3,56.4,1
32.0,69.4,14.8,36.0,1,2,3,3,65.0,2
20.0,67.7,31.1,18.0,1,1,2,2,12.9,0
31.6,89.0,7.5,39.7,3,1,2,2,67.2,2
38.9,67.0,29.6,44.5,1,1,1,2,53.2,1
45.0,33.2,10.2,49.5,1,1,2,2,68.3,2
29.9,66.6,24.0,30.5,1,1,2,3,43.7,1
23.5,29.7,15.5,21.5,3,3,2,2,50.3,1
36.4,76.7,16.9,44.4,2,1,1,2,58.5,1
19.4,52.7,8.8,17.6,2,1,3,2,22.2,0
38.8,84.5,18.6,50.4,2,1,2,2,80.5,2
18.7,68.7,12.0,17.2,1,3,2,1,17.5,0
37.4,59.9,27.2,40.7,2,2,2,2,69.3,2
23.6,19.9,4.3,21.6,2,2,3,3,44.9,1
18.4,30.3,28.7,16.4,2,2,2,2,21.6,0
34.1,27.8,6.0,33.8,1,2,3,2,50.6,1
41.2,33.7,5.0,44.9,2,3,2,3,84.7,3
30.2,38.4,3.0,31.0,2,2,2,2,51.2,1
47.2,22.0,27.4,45.6,3,1,3,2,86.7,3
41.3,63.8,15.8,50.8,1,1,1,2,64.3,2
42.6,50.1,2.1,52.1,1,2,1,3,78.0,2
40.3,37.2,27.9,40.0,3,2,2,2,79.1,2
42.7,21.0,25.9,40.7,1,1,3,1,50.7,1
26.1,32.7,5.8,24.6,3,2,3,2,48.3,1
45.6,23.2,23.5,44.6,1,2,3,2,75.8,2
20.8,15.1,33.0,18.8,2,1,1,2,12.3,0
22.7,65.5,3.4,24.0,3,1,2,2,33.5,0
46.8,20.2,7.3,48.4,1,1,3,2,73.1,2
37.5,76.6,29.5,44.0,3,1,3,2,83.2,3
33.2,61.4,13.2,36.9,2,2,2,2,60.2,1
20.3,58.2,16.0,18.3,2,1,2,3,26.5,0
32.2,46.4,2.5,35.1,1,1,1,2,34.6,0
31.7,65.8,28.5,32.3,3,1,2,3,58.4,1
42.1,45.5,23.5,45.9,2,1,2,3,76.9,2
32.5,15.5,7.9,30.5,2,1,2,2,41.4,1
29.2,47.6,2.6,31.0,1,3,3,2,57.9,1
25.5,29.6,32.0,23.5,2,1,3,2,36.9,1
40.8,15.1,32.3,38.8,1,1,1,2,44.9,1
38.7,18.4,13.7,36.7,2,1,2,1,46.0,1
29.0,90.3,24.4,32.2,3,3,3,2,72.0,2
44.3,55.8,6.8,55.9,1,2,2,2,84.2,3
39.4,47.9,35.0,39.8,3,1,1,2,60.0,1
31.9,77.0,34.0,33.3,2,2,1,2,43.9,1
45.3,86.0,31.9,57.3,1,1,1,2,74.6,2
29.6,28.3,15.6,27.6,2,1,2,1,26.7,0
35.5,29.2,31.5,33.5,1,3,3,3,65.6,2
37.7,27.3,32.2,35.7,2,3,2,2,63.9,2
44.0,47.0,19.0,50.4,2,1,1,3,72.2,2
31.0,39.1,10.2,30.8,2,1,3,3,58.7,1
20.9,31.0,19.4,18.9,1,2,1,3,14.8,0
30.1,17.3,31.6,28.1,1,1,3,2,38.5,1
36.5,74.8,4.2,46.7,2,2,2,3,82.1,3
44.1,73.5,20.6,56.1,1,1,1,3,77.1,2
37.1,58.5,6.4,44.0,2,2,2,3,77.8,2
29.5,27.8,27.9,27.5,3,1,3,2,55.7,1
19.7,29.6,13.1,17.7,1,2,2,2,16.8,0
36.3,79.0,22.5,43.6,1,3,2,3,68.8,2
41.3,88.7,34.3,53.3,1,3,1,2,77.7,2
44.4,21.8,23.7,42.4,1,3,2,2,70.4,2
35.2,93.3,7.0,47.2,2,3,2,2,86.4,3
43.5,15.5,10.2,42.0,3,1,1,1,59.3,1
23.8,67.8,12.4,24.0,2,1,2,2,31.8,0
37.3,20.9,34.7,35.3,1,1,1,2,32.8,0
22.4,41.7,22.5,20.4,3,2,1,1,20.8,0
32.5,31.8,3.3,33.0,1,1,1,3,36.6,1
34.5,15.0,10.9,32.5,2,1,3,2,55.8,1
21.9,33.0,34.6,19.9,3,3,2,2,41.5,1
36.2,77.9,22.8,43.1,3,2,3,3,95.1,3
20.7,70.6,33.7,18.7,1,2,1,2,7.3,0
19.1,80.1,20.4,17.1,1,1,1,2,7.8,0
39.9,79.6,12.6,51.9,3,1,2,2,88.1,3
38.0,88.7,3.5,50.0,2,1,1,1,63.9,2
25.4,81.3,2.4,29.6,1,3,1,2,42.1,1
36.1,78.1,20.0,43.5,1,3,1,2,63.4,2
29.5,76.5,27.3,30.6,2,1,2,3,45.3,1
46.5,65.3,24.9,58.5,1,1,2,1,79.2,2
27.7,63.6,13.2,28.9,3,1,2,2,48.1,1
25.1,72.7,6.4,27.5,1,1,3,2,37.7,1
43.5,55.3,18.7,52.0,1,2,2,1,73.6,2
32.5,92.5,21.7,39.2,1,2,1,2,45.8,1
20.8,82.1,29.1,18.8,2,3,3,1,37.0,1
22.4,46.2,5.3,21.5,1,1,1,1,11.0,0
22.9,46.9,8.2,21.6,1,2,2,2,20.8,0
47.6,26.7,12.3,50.8,2,1,1,2,73.1,2
26.2,71.9,11.8,28.0,2,3,1,2,46.3,1
45.6,86.6,4.6,57.6,2,1,2,3,93.6,3
35.2,73.3,21.0,40.8,2,2,3,3,80.8,2
25.4,71.2,21.0,24.9,3,1,3,1,44.3,1
29.5,74.2,11.9,33.2,1,1,2,2,39.9,1
30.0,41.5,28.8,28.0,1,1,1,2,25.4,0
18.3,18.5,26.1,16.3,3,1,2,2,28.1,0
21.6,83.8,21.4,20.6,2,3,1,2,29.8,0
37.2,26.5,6.5,37.5,2,1,2,2,52.8,1
32.0,62.8,9.6,36.0,1,2,1,2,44.0,1
19.5,72.3,16.2,17.7,1,3,1,3,19.4,0
27.7,79.9,34.4,26.8,2,1,1,2,28.9,0
46.9,37.5,11.4,53.7,1,2,1,1,66.6,2
35.9,42.8,13.6,37.6,1,3,3,2,64.8,2
29.9,47.5,30.6,27.9,2,2,1,2,34.6,0
30.2,16.0,34.0,28.2,2,3,3,2,57.4,1
30.7,50.8,11.8,31.8,3,1,2,3,59.5,1
42.0,20.0,18.6,40.0,1,1,1,1,39.8,1
31.2,69.4,22.9,33.1,1,1,1,2,30.6,0
19.9,25.3,10.4,17.9,1,1,1,2,7.0,0
26.0,71.8,34.0,24.0,2,1,1,3,26.3,0
32.0,19.4,25.8,30.0,1,3,1,2,31.6,0
33.7,61.0,15.1,37.3,3,3,3,2,82.2,3
44.6,59.3,8.4,56.6,1,2,1,2,82.7,3
31.8,58.8,2.2,36.5,2,1,1,2,46.2,1
32.2,73.5,19.9,36.0,1,1,2,2,41.5,1
22.9,63.3,16.3,21.5,1,1,3,2,23.0,0
41.6,25.7,20.7,40.4,3,1,1,3,64.6,2
45.6,40.8,27.2,49.6,3,3,3,2,100.0,3
23.6,28.2,17.6,21.6,1,3,1,2,21.2,0
44.0,67.1,3.5,56.0,1,1,2,2,81.3,3
36.5,33.2,28.3,34.5,2,1,1,2,42.7,1
37.8,63.4,19.3,43.7,3,1,2,2,73.8,2
43.3,70.2,6.2,55.3,1,3,2,2,92.1,3
38.7,64.8,8.7,47.7,3,1,1,3,81.2,3
24.4,27.4,27.5,22.4,2,2,2,3,31.9,0
32.8,52.4,9.2,35.6,3,1,2,2,62.1,2
45.9,73.4,2.9,57.9,3,1,2,1,95.4,3
29.4,17.8,22.3,27.4,1,2,1,2,31.9,0
37.2,78.3,11.8,47.2,1,3,1,2,71.9,2
44.1,52.9,27.0,50.8,2,1,2,2,83.3,3
30.9,27.8,29.8,28.9,1,1,3,2,36.5,1
28.7,82.8,28.7,29.8,2,3,1,2,49.2,1
26.0,62.6,23.3,24.4,1,2,1,2,23.9,0
41.1,69.4,26.7,49.7,3,2,3,2,100.0,3
39.2,49.2,21.4,42.5,2,1,1,3,63.7,2
35.9,79.0,8.8,45.5,3,2,2,2,84.7,3
35.7,86.5,5.3,47.3,1,2,2,3,77.0,2
34.0,67.1,23.8,37.1,3,1,1,3,60.4,1
39.0,29.6,16.9,38.5,2,3,3,1,71.3,2
23.8,62.3,19.5,22.1,3,3,1,3,46.7,1
29.9,51.9,18.6,29.5,2,3,2,2,52.1,1
45.3,25.3,16.9,46.1,2,2,1,2,71.6,2
29.6,19.0,25.0,27.6,3,1,2,2,44.9,1
29.1,39.5,26.7,27.1,2,2,3,2,53.1,1
33.5,69.9,22.6,37.0,2,2,1,2,53.8,1
25.2,15.3,22.5,23.2,3,1,1,1,25.8,0
44.4,48.4,14.7,52.3,1,1,1,3,71.0,2
40.0,69.8,15.4,49.9,1,1,3,3,79.6,2
28.8,54.5,5.3,30.9,3,1,2,1,50.0,1
19.6,56.9,13.1,17.6,2,1,2,1,13.3,0
30.4,43.2,12.7,30.1,1,3,3,2,50.6,1
41.1,62.1,17.6,49.6,1,1,3,2,70.5,2
47.9,16.4,27.6,45.9,3,3,3,2,96.2,3
31.6,91.7,15.5,38.6,1,2,3,2,64.7,2
30.3,28.9,28.3,28.3,1,1,2,2,29.0,0
18.9,63.7,30.8,16.9,2,1,2,1,13.5,0
42.7,53.1,18.0,50.0,3,3,2,2,94.1,3
43.2,41.9,7.0,49.9,1,1,1,2,64.6,2
19.3,31.4,26.9,17.3,1,2,1,2,9.9,0
47.5,60.8,18.4,59.5,2,1,1,1,80.3,2
40.8,18.6,23.7,38.8,2,1,2,2,61.5,2
37.5,79.7,3.5,49.5,1,1,3,2,75.9,2
26.4,82.3,2.6,31.2,1,1,1,1,21.5,0
40.3,68.2,17.5,49.7,2,1,2,3,83.7,3
33.4,49.0,10.8,35.6,3,2,1,1,55.1,1
33.7,72.9,29.7,36.5,1,2,3,2,59.0,1
35.1,27.7,23.3,33.1,1,3,2,2,49.3,1
28.8,58.9,25.6,27.5,2,1,2,2,38.6,1
43.5,50.5,25.1,49.3,1,1,2,2,67.6,2
37.3,69.5,14.3,45.1,3,2,3,2,86.9,3
26.8,26.7,14.6,24.8,1,1,1,2,17.8,0
35.8,16.9,15.9,33.8,1,1,2,2,37.7,1
33.1,61.3,34.4,32.6,3,1,2,2,54.7,1
19.1,80.0,27.2,17.1,2,3,3,2,35.5,0
38.1,59.2,28.7,41.5,3,2,2,1,69.3,2
41.7,48.7,12.4,48.2,1,2,3,3,81.0,3
19.2,51.2,8.9,17.2,2,1,1,2,10.6,0
19.7,61.5,14.2,17.7,3,2,2,1,29.3,0
25.9,55.9,15.6,25.0,2,3,3,2,50.1,1
30.0,27.1,21.6,28.0,2,1,3,2,42.2,1
28.0,22.1,31.0,26.0,2,1,2,2,32.3,0
33.7,46.0,23.6,33.0,2,2,1,3,49.3,1
45.5,46.0,27.1,51.1,3,1,1,2,78.3,2
22.0,53.5,6.8,21.3,2,1,2,2,25.3,0
37.9,83.0,23.8,47.2,2,1,1,2,69.4,2
19.3,54.3,17.2,17.3,2,3,2,3,37.4,1
28.6,50.7,28.4,26.6,2,2,2,3,46.4,1
37.7,85.4,5.3,49.7,1,2,2,2,70.0,2
28.7,66.5,19.3,29.6,2,2,2,2,48.9,1
39.3,37.4,3.5,43.4,1,2,1,3,60.9,1
32.5,19.1,32.4,30.5,1,1,1,2,29.5,0
27.7,18.9,15.2,25.7,3,1,2,2,44.7,1
20.2,18.0,23.1,18.2,3,1,2,1,22.1,0
44.5,33.6,34.1,44.2,3,2,1,2,73.6,2
35.2,38.5,32.2,33.2,3,3,2,3,79.2,2
46.6,80.2,4.2,58.6,1,1,1,2,74.4,2
44.1,43.4,33.2,46.7,1,2,1,3,67.7,2
38.1,68.0,9.7,47.1,2,3,2,2,87.5,3
20.7,59.7,32.4,18.7,2,2,3,2,35.0,0
23.3,22.2,30.2,21.3,2,1,1,2,15.7,0
41.9,16.9,17.4,39.9,1,1,1,2,43.6,1
25.6,29.1,6.0,23.6,2,2,2,2,38.6,1
40.2,88.9,22.1,52.2,2,1,1,3,78.2,2
44.9,21.2,23.9,42.9,2,2,2,3,76.7,2
41.6,39.0,11.0,45.8,2,2,1,2,68.3,2
42.5,31.3,18.1,43.6,2,1,3,2,72.8,2
30.2,68.2,34.9,29.0,3,2,1,1,40.5,1
46.9,65.8,34.0,58.9,2,2,2,2,100.0,3
44.7,48.2,16.9,52.4,1,2,3,2,85.8,3
46.6,15.1,34.9,44.6,2,3,1,3,79.1,2
43.5,25.2,24.4,42.1,3,1,2,1,65.7,2
45.0,31.7,16.4,47.8,2,1,2,2,73.6,2
43.9,64.1,12.8,55.9,2,1,2,2,87.1,3
18.8,28.1,10.1,16.8,3,1,1,2,15.5,0
22.2,79.7,28.8,20.2,1,1,2,1,14.9,0
24.5,60.4,27.8,22.5,1,3,1,2,23.4,0
22.7,29.6,24.6,20.7,1,3,3,2,38.7,1
19.3,32.3,30.3,17.3,2,3,1,3,28.6,0
19.9,72.8,8.9,19.7,3,3,2,3,45.8,1
